season,round,race_name,date,driver_id,driver_code,driver_name,constructor_id,constructor,number,grid,position,points,laps,status,fastest_lap_rank,fastest_lap_speed
2012,9,British Grand Prix,2012-07-08,massa,MAS,Felipe Massa,ferrari,Ferrari,6,5,4,12,52,Finished,5,223.141
2012,9,British Grand Prix,2012-07-08,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,6,5,10,52,Finished,1,224.037
2012,9,British Grand Prix,2012-07-08,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,9,6,8,52,Finished,2,223.510
2012,9,British Grand Prix,2012-07-08,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,3,7,6,52,Finished,6,222.789
2012,9,British Grand Prix,2012-07-08,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,8,8,4,52,Finished,15,220.515
2012,9,British Grand Prix,2012-07-08,bruno_senna,SEN,Bruno Senna,williams,Williams,19,13,9,2,52,Finished,12,221.228
2012,9,British Grand Prix,2012-07-08,button,BUT,Jenson Button,mclaren,McLaren,3,16,10,1,52,Finished,14,220.714
2012,9,British Grand Prix,2012-07-08,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,17,11,0,52,Finished,9,222.120
2012,9,British Grand Prix,2012-07-08,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,14,12,0,52,Finished,13,220.956
2012,9,British Grand Prix,2012-07-08,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,12,13,0,52,Finished,8,222.190
2012,9,British Grand Prix,2012-07-08,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,23,14,0,52,Finished,10,222.036
2012,9,British Grand Prix,2012-07-08,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,11,15,0,52,Finished,11,221.489
2012,9,British Grand Prix,2012-07-08,maldonado,MAL,Pastor Maldonado,williams,Williams,18,7,16,0,51,+1 Lap,17,217.480
2012,9,British Grand Prix,2012-07-08,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,19,17,0,51,+1 Lap,19,216.293
2012,9,British Grand Prix,2012-07-08,glock,GLO,Timo Glock,marussia,Marussia,24,20,18,0,51,+1 Lap,16,217.687
2012,9,British Grand Prix,2012-07-08,pic,PIC,Charles Pic,marussia,Marussia,25,24,19,0,51,+1 Lap,18,216.386
2012,9,British Grand Prix,2012-07-08,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,21,20,0,50,+2 Laps,21,212.889
2012,9,British Grand Prix,2012-07-08,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,22,21,0,50,+2 Laps,20,215.658
2012,9,British Grand Prix,2012-07-08,perez,PER,Sergio Pérez,sauber,Sauber,15,15,22,0,11,Collision,22,212.541
2012,9,British Grand Prix,2012-07-08,resta,DIR,Paul di Resta,force_india,Force India,11,10,23,0,2,Collision,,
2012,9,British Grand Prix,2012-07-08,petrov,PET,Vitaly Petrov,caterham,Caterham,21,18,24,0,0,Engine,,
2012,10,German Grand Prix,2012-07-22,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,1,1,25,67,Finished,2,208.319
2012,10,German Grand Prix,2012-07-22,button,BUT,Jenson Button,mclaren,McLaren,3,6,2,18,67,Finished,8,207.205
2012,10,German Grand Prix,2012-07-22,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,10,3,15,67,Finished,13,206.555
2012,10,German Grand Prix,2012-07-22,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,12,4,12,67,Finished,9,207.163
2012,10,German Grand Prix,2012-07-22,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,2,5,10,67,Finished,4,208.011
2012,10,German Grand Prix,2012-07-22,perez,PER,Sergio Pérez,sauber,Sauber,15,17,6,8,67,Finished,6,207.725
2012,10,German Grand Prix,2012-07-22,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,3,7,6,67,Finished,1,209.163
2012,10,German Grand Prix,2012-07-22,webber,WEB,Mark Webber,red_bull,Red Bull,2,8,8,4,67,Finished,14,206.361
2012,10,German Grand Prix,2012-07-22,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,4,9,2,67,Finished,7,207.458
2012,10,German Grand Prix,2012-07-22,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,21,10,1,67,Finished,3,208.158
2012,10,German Grand Prix,2012-07-22,resta,DIR,Paul di Resta,force_india,Force India,11,9,11,0,67,Finished,12,206.560
2012,10,German Grand Prix,2012-07-22,massa,MAS,Felipe Massa,ferrari,Ferrari,6,13,12,0,67,Finished,5,207.843
2012,10,German Grand Prix,2012-07-22,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,11,13,0,67,Finished,18,205.660
2012,10,German Grand Prix,2012-07-22,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,15,14,0,67,Finished,11,206.747
2012,10,German Grand Prix,2012-07-22,maldonado,MAL,Pastor Maldonado,williams,Williams,18,5,15,0,66,+1 Lap,10,206.846
2012,10,German Grand Prix,2012-07-22,petrov,PET,Vitaly Petrov,caterham,Caterham,21,18,16,0,66,+1 Lap,16,205.837
2012,10,German Grand Prix,2012-07-22,bruno_senna,SEN,Bruno Senna,williams,Williams,19,14,17,0,66,+1 Lap,15,206.103
2012,10,German Grand Prix,2012-07-22,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,19,18,0,66,+1 Lap,17,205.796
2012,10,German Grand Prix,2012-07-22,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,16,19,0,65,+2 Laps,20,204.307
2012,10,German Grand Prix,2012-07-22,pic,PIC,Charles Pic,marussia,Marussia,25,20,20,0,65,+2 Laps,21,201.416
2012,10,German Grand Prix,2012-07-22,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,23,21,0,64,+3 Laps,23,199.817
2012,10,German Grand Prix,2012-07-22,glock,GLO,Timo Glock,marussia,Marussia,24,22,22,0,64,+3 Laps,24,198.922
2012,10,German Grand Prix,2012-07-22,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,24,23,0,64,+3 Laps,22,201.330
2012,10,German Grand Prix,2012-07-22,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,7,24,0,56,Puncture,19,205.596
2012,11,Hungarian Grand Prix,2012-07-29,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,1,1,25,69,Finished,4,184.082
2012,11,Hungarian Grand Prix,2012-07-29,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,5,2,18,69,Finished,6,183.972
2012,11,Hungarian Grand Prix,2012-07-29,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,2,3,15,69,Finished,13,183.284
2012,11,Hungarian Grand Prix,2012-07-29,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,3,4,12,69,Finished,1,187.453
2012,11,Hungarian Grand Prix,2012-07-29,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,6,5,10,69,Finished,7,183.951
2012,11,Hungarian Grand Prix,2012-07-29,button,BUT,Jenson Button,mclaren,McLaren,3,4,6,8,69,Finished,10,183.751
2012,11,Hungarian Grand Prix,2012-07-29,bruno_senna,SEN,Bruno Senna,williams,Williams,19,9,7,6,69,Finished,16,182.863
2012,11,Hungarian Grand Prix,2012-07-29,webber,WEB,Mark Webber,red_bull,Red Bull,2,11,8,4,69,Finished,3,184.674
2012,11,Hungarian Grand Prix,2012-07-29,massa,MAS,Felipe Massa,ferrari,Ferrari,6,7,9,2,69,Finished,11,183.561
2012,11,Hungarian Grand Prix,2012-07-29,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,13,10,1,69,Finished,9,183.753
2012,11,Hungarian Grand Prix,2012-07-29,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,10,11,0,69,Finished,15,183.235
2012,11,Hungarian Grand Prix,2012-07-29,resta,DIR,Paul di Resta,force_india,Force India,11,12,12,0,69,Finished,12,183.441
2012,11,Hungarian Grand Prix,2012-07-29,maldonado,MAL,Pastor Maldonado,williams,Williams,18,8,13,0,69,Finished,5,183.983
2012,11,Hungarian Grand Prix,2012-07-29,perez,PER,Sergio Pérez,sauber,Sauber,15,14,14,0,69,Finished,2,185.073
2012,11,Hungarian Grand Prix,2012-07-29,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,18,15,0,68,+1 Lap,17,182.313
2012,11,Hungarian Grand Prix,2012-07-29,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,16,16,0,68,+1 Lap,14,183.260
2012,11,Hungarian Grand Prix,2012-07-29,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,19,17,0,68,+1 Lap,18,182.130
2012,11,Hungarian Grand Prix,2012-07-29,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,15,18,0,67,+2 Laps,8,183.936
2012,11,Hungarian Grand Prix,2012-07-29,petrov,PET,Vitaly Petrov,caterham,Caterham,21,20,19,0,67,+2 Laps,20,179.981
2012,11,Hungarian Grand Prix,2012-07-29,pic,PIC,Charles Pic,marussia,Marussia,25,21,20,0,67,+2 Laps,22,177.754
2012,11,Hungarian Grand Prix,2012-07-29,glock,GLO,Timo Glock,marussia,Marussia,24,22,21,0,66,+3 Laps,21,178.316
2012,11,Hungarian Grand Prix,2012-07-29,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,23,22,0,66,+3 Laps,23,177.678
2012,11,Hungarian Grand Prix,2012-07-29,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,24,23,0,60,Suspension,24,176.207
2012,11,Hungarian Grand Prix,2012-07-29,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,17,24,0,58,+11 Laps,19,181.746
2012,12,Belgian Grand Prix,2012-09-02,button,BUT,Jenson Button,mclaren,McLaren,3,1,1,25,44,Finished,10,220.611
2012,12,Belgian Grand Prix,2012-09-02,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,10,2,18,44,Finished,9,220.795
2012,12,Belgian Grand Prix,2012-09-02,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,3,3,15,44,Finished,5,221.879
2012,12,Belgian Grand Prix,2012-09-02,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,11,4,12,44,Finished,6,221.645
2012,12,Belgian Grand Prix,2012-09-02,massa,MAS,Felipe Massa,ferrari,Ferrari,6,14,5,10,44,Finished,3,222.223
2012,12,Belgian Grand Prix,2012-09-02,webber,WEB,Mark Webber,red_bull,Red Bull,2,12,6,8,44,Finished,7,221.629
2012,12,Belgian Grand Prix,2012-09-02,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,13,7,6,44,Finished,4,222.139
2012,12,Belgian Grand Prix,2012-09-02,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,15,8,4,44,Finished,8,221.188
2012,12,Belgian Grand Prix,2012-09-02,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,16,9,2,44,Finished,12,220.011
2012,12,Belgian Grand Prix,2012-09-02,resta,DIR,Paul di Resta,force_india,Force India,11,9,10,1,44,Finished,11,220.093
2012,12,Belgian Grand Prix,2012-09-02,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,23,11,0,44,Finished,2,222.992
2012,12,Belgian Grand Prix,2012-09-02,bruno_senna,SEN,Bruno Senna,williams,Williams,19,17,12,0,44,Finished,1,223.488
2012,12,Belgian Grand Prix,2012-09-02,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,2,13,0,44,Finished,13,218.121
2012,12,Belgian Grand Prix,2012-09-02,petrov,PET,Vitaly Petrov,caterham,Caterham,21,19,14,0,43,+1 Lap,15,215.985
2012,12,Belgian Grand Prix,2012-09-02,glock,GLO,Timo Glock,marussia,Marussia,24,20,15,0,43,+1 Lap,16,215.588
2012,12,Belgian Grand Prix,2012-09-02,pic,PIC,Charles Pic,marussia,Marussia,25,22,16,0,43,+1 Lap,18,213.791
2012,12,Belgian Grand Prix,2012-09-02,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,18,17,0,43,+1 Lap,14,216.479
2012,12,Belgian Grand Prix,2012-09-02,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,21,18,0,43,+1 Lap,17,214.929
2012,12,Belgian Grand Prix,2012-09-02,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,24,19,0,29,Spun off,19,211.684
2012,12,Belgian Grand Prix,2012-09-02,maldonado,MAL,Pastor Maldonado,williams,Williams,18,6,20,0,4,Collision,20,143.116
2012,12,Belgian Grand Prix,2012-09-02,perez,PER,Sergio Pérez,sauber,Sauber,15,4,21,0,0,Collision,,
2012,12,Belgian Grand Prix,2012-09-02,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,5,22,0,0,Collision,,
2012,12,Belgian Grand Prix,2012-09-02,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,7,23,0,0,Collision,,
2012,12,Belgian Grand Prix,2012-09-02,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,8,24,0,0,Collision,,
2012,13,Italian Grand Prix,2012-09-09,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,1,1,25,53,Finished,5,235.841
2012,13,Italian Grand Prix,2012-09-09,perez,PER,Sergio Pérez,sauber,Sauber,15,12,2,18,53,Finished,2,238.171
2012,13,Italian Grand Prix,2012-09-09,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,10,3,15,53,Finished,11,234.758
2012,13,Italian Grand Prix,2012-09-09,massa,MAS,Felipe Massa,ferrari,Ferrari,6,3,4,12,53,Finished,12,234.550
2012,13,Italian Grand Prix,2012-09-09,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,7,5,10,53,Finished,17,234.036
2012,13,Italian Grand Prix,2012-09-09,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,4,6,8,53,Finished,3,237.748
2012,13,Italian Grand Prix,2012-09-09,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,6,7,6,53,Finished,1,239.053
2012,13,Italian Grand Prix,2012-09-09,resta,DIR,Paul di Resta,force_india,Force India,11,9,8,4,53,Finished,16,234.144
2012,13,Italian Grand Prix,2012-09-09,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,8,9,2,53,Finished,14,234.239
2012,13,Italian Grand Prix,2012-09-09,bruno_senna,SEN,Bruno Senna,williams,Williams,19,13,10,1,53,Finished,10,235.004
2012,13,Italian Grand Prix,2012-09-09,maldonado,MAL,Pastor Maldonado,williams,Williams,18,22,11,0,53,Finished,4,236.843
2012,13,Italian Grand Prix,2012-09-09,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,14,12,0,53,Finished,7,235.325
2012,13,Italian Grand Prix,2012-09-09,ambrosio,DAM,Jérôme d'Ambrosio,lotus_f1,Lotus F1,10,15,13,0,53,Finished,8,235.177
2012,13,Italian Grand Prix,2012-09-09,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,17,14,0,52,+1 Lap,19,233.277
2012,13,Italian Grand Prix,2012-09-09,petrov,PET,Vitaly Petrov,caterham,Caterham,21,18,15,0,52,+1 Lap,15,234.149
2012,13,Italian Grand Prix,2012-09-09,pic,PIC,Charles Pic,marussia,Marussia,25,20,16,0,52,+1 Lap,20,232.357
2012,13,Italian Grand Prix,2012-09-09,glock,GLO,Timo Glock,marussia,Marussia,24,19,17,0,52,+1 Lap,21,232.008
2012,13,Italian Grand Prix,2012-09-09,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,23,18,0,52,+1 Lap,22,230.699
2012,13,Italian Grand Prix,2012-09-09,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,21,19,0,52,+1 Lap,23,228.957
2012,13,Italian Grand Prix,2012-09-09,webber,WEB,Mark Webber,red_bull,Red Bull,2,11,20,0,51,Vibrations,18,233.792
2012,13,Italian Grand Prix,2012-09-09,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,24,21,0,50,Brakes,6,235.439
2012,13,Italian Grand Prix,2012-09-09,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,5,22,0,47,Alternator,9,235.081
2012,13,Italian Grand Prix,2012-09-09,button,BUT,Jenson Button,mclaren,McLaren,3,2,23,0,32,Fuel pressure,13,234.518
2012,13,Italian Grand Prix,2012-09-09,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,16,24,0,8,Suspension,24,226.776
2012,14,Singapore Grand Prix,2012-09-23,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,3,1,25,59,Finished,3,162.865
2012,14,Singapore Grand Prix,2012-09-23,button,BUT,Jenson Button,mclaren,McLaren,3,4,2,18,59,Finished,4,162.155
2012,14,Singapore Grand Prix,2012-09-23,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,5,3,15,59,Finished,5,162.034
2012,14,Singapore Grand Prix,2012-09-23,resta,DIR,Paul di Resta,force_india,Force India,11,6,4,12,59,Finished,7,161.716
2012,14,Singapore Grand Prix,2012-09-23,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,10,5,10,59,Finished,12,160.344
2012,14,Singapore Grand Prix,2012-09-23,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,12,6,8,59,Finished,11,160.502
2012,14,Singapore Grand Prix,2012-09-23,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,8,7,6,59,Finished,14,160.027
2012,14,Singapore Grand Prix,2012-09-23,massa,MAS,Felipe Massa,ferrari,Ferrari,6,13,8,4,59,Finished,13,160.204
2012,14,Singapore Grand Prix,2012-09-23,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,15,9,2,59,Finished,15,159.825
2012,14,Singapore Grand Prix,2012-09-23,perez,PER,Sergio Pérez,sauber,Sauber,15,14,10,1,59,Finished,6,161.935
2012,14,Singapore Grand Prix,2012-09-23,webber,WEB,Mark Webber,red_bull,Red Bull,2,7,11,0,59,Finished,10,160.585
2012,14,Singapore Grand Prix,2012-09-23,glock,GLO,Timo Glock,marussia,Marussia,24,20,12,0,59,Finished,21,157.360
2012,14,Singapore Grand Prix,2012-09-23,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,17,13,0,59,Finished,2,163.513
2012,14,Singapore Grand Prix,2012-09-23,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,11,14,0,59,Finished,1,164.480
2012,14,Singapore Grand Prix,2012-09-23,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,19,15,0,59,Finished,18,158.485
2012,14,Singapore Grand Prix,2012-09-23,pic,PIC,Charles Pic,marussia,Marussia,25,21,16,0,59,Finished,22,156.781
2012,14,Singapore Grand Prix,2012-09-23,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,24,17,0,58,+1 Lap,23,155.202
2012,14,Singapore Grand Prix,2012-09-23,bruno_senna,SEN,Bruno Senna,williams,Williams,19,22,18,0,57,Retired,9,160.749
2012,14,Singapore Grand Prix,2012-09-23,petrov,PET,Vitaly Petrov,caterham,Caterham,21,18,19,0,57,+2 Laps,17,158.613
2012,14,Singapore Grand Prix,2012-09-23,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,16,20,0,38,Collision,8,160.891
2012,14,Singapore Grand Prix,2012-09-23,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,9,21,0,38,Collision,20,157.374
2012,14,Singapore Grand Prix,2012-09-23,maldonado,MAL,Pastor Maldonado,williams,Williams,18,2,22,0,36,Hydraulics,16,158.641
2012,14,Singapore Grand Prix,2012-09-23,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,23,23,0,30,Accident,24,154.107
2012,14,Singapore Grand Prix,2012-09-23,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,1,24,0,22,Gearbox,19,158.063
2012,15,Japanese Grand Prix,2012-10-07,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,1,1,25,53,Finished,1,218.276
2012,15,Japanese Grand Prix,2012-10-07,massa,MAS,Felipe Massa,ferrari,Ferrari,6,10,2,18,53,Finished,5,215.753
2012,15,Japanese Grand Prix,2012-10-07,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,3,3,15,53,Finished,3,216.233
2012,15,Japanese Grand Prix,2012-10-07,button,BUT,Jenson Button,mclaren,McLaren,3,8,4,12,53,Finished,2,216.396
2012,15,Japanese Grand Prix,2012-10-07,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,9,5,10,53,Finished,11,213.842
2012,15,Japanese Grand Prix,2012-10-07,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,7,6,8,53,Finished,13,213.566
2012,15,Japanese Grand Prix,2012-10-07,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,15,7,6,53,Finished,14,213.453
2012,15,Japanese Grand Prix,2012-10-07,maldonado,MAL,Pastor Maldonado,williams,Williams,18,12,8,4,53,Finished,12,213.818
2012,15,Japanese Grand Prix,2012-10-07,webber,WEB,Mark Webber,red_bull,Red Bull,2,2,9,2,53,Finished,7,215.233
2012,15,Japanese Grand Prix,2012-10-07,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,14,10,1,53,Finished,8,214.511
2012,15,Japanese Grand Prix,2012-10-07,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,23,11,0,53,Finished,6,215.646
2012,15,Japanese Grand Prix,2012-10-07,resta,DIR,Paul di Resta,force_india,Force India,11,11,12,0,53,Finished,10,214.335
2012,15,Japanese Grand Prix,2012-10-07,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,19,13,0,53,Finished,9,214.339
2012,15,Japanese Grand Prix,2012-10-07,bruno_senna,SEN,Bruno Senna,williams,Williams,19,16,14,0,53,Finished,4,215.920
2012,15,Japanese Grand Prix,2012-10-07,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,17,15,0,52,+1 Lap,15,213.224
2012,15,Japanese Grand Prix,2012-10-07,glock,GLO,Timo Glock,marussia,Marussia,24,18,16,0,52,+1 Lap,18,211.685
2012,15,Japanese Grand Prix,2012-10-07,petrov,PET,Vitaly Petrov,caterham,Caterham,21,22,17,0,52,+1 Lap,17,212.572
2012,15,Japanese Grand Prix,2012-10-07,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,20,18,0,52,+1 Lap,20,210.417
2012,15,Japanese Grand Prix,2012-10-07,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,4,19,0,51,+2 Laps,16,212.717
2012,15,Japanese Grand Prix,2012-10-07,pic,PIC,Charles Pic,marussia,Marussia,25,21,20,0,37,Engine,21,208.026
2012,15,Japanese Grand Prix,2012-10-07,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,24,21,0,32,Vibrations,22,206.190
2012,15,Japanese Grand Prix,2012-10-07,perez,PER,Sergio Pérez,sauber,Sauber,15,5,22,0,18,Spun off,19,211.199
2012,15,Japanese Grand Prix,2012-10-07,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,6,23,0,0,Collision,,
2012,15,Japanese Grand Prix,2012-10-07,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,13,24,0,0,Collision,,
2012,16,Korean Grand Prix,2012-10-14,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,2,1,25,55,Finished,5,197.211
2012,16,Korean Grand Prix,2012-10-14,webber,WEB,Mark Webber,red_bull,Red Bull,2,1,2,18,55,Finished,1,198.104
2012,16,Korean Grand Prix,2012-10-14,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,4,3,15,55,Finished,3,197.321
2012,16,Korean Grand Prix,2012-10-14,massa,MAS,Felipe Massa,ferrari,Ferrari,6,6,4,12,55,Finished,2,197.707
2012,16,Korean Grand Prix,2012-10-14,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,5,5,10,55,Finished,11,196.592
2012,16,Korean Grand Prix,2012-10-14,hulkenberg,HUL,Nico Hülkenberg,force_india,Force India,12,8,6,8,55,Finished,6,196.931
2012,16,Korean Grand Prix,2012-10-14,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,10,7,7,6,55,Finished,10,196.666
2012,16,Korean Grand Prix,2012-10-14,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,17,16,8,4,55,Finished,8,196.785
2012,16,Korean Grand Prix,2012-10-14,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,16,21,9,2,55,Finished,12,195.970
2012,16,Korean Grand Prix,2012-10-14,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,3,10,1,55,Finished,9,196.785
2012,16,Korean Grand Prix,2012-10-14,perez,PER,Sergio Pérez,sauber,Sauber,15,12,11,0,55,Finished,4,197.219
2012,16,Korean Grand Prix,2012-10-14,resta,DIR,Paul di Resta,force_india,Force India,11,14,12,0,55,Finished,15,195.272
2012,16,Korean Grand Prix,2012-10-14,michael_schumacher,MSC,Michael Schumacher,mercedes,Mercedes,7,10,13,0,55,Finished,13,195.902
2012,16,Korean Grand Prix,2012-10-14,maldonado,MAL,Pastor Maldonado,williams,Williams,18,15,14,0,55,Finished,7,196.865
2012,16,Korean Grand Prix,2012-10-14,bruno_senna,SEN,Bruno Senna,williams,Williams,19,17,15,0,55,Finished,14,195.472
2012,16,Korean Grand Prix,2012-10-14,petrov,PET,Vitaly Petrov,caterham,Caterham,21,18,16,0,54,+1 Lap,18,192.490
2012,16,Korean Grand Prix,2012-10-14,kovalainen,KOV,Heikki Kovalainen,caterham,Caterham,20,19,17,0,54,+1 Lap,17,192.596
2012,16,Korean Grand Prix,2012-10-14,glock,GLO,Timo Glock,marussia,Marussia,24,20,18,0,54,+1 Lap,19,192.082
2012,16,Korean Grand Prix,2012-10-14,pic,PIC,Charles Pic,marussia,Marussia,25,24,19,0,53,+2 Laps,16,193.505
2012,16,Korean Grand Prix,2012-10-14,karthikeyan,KAR,Narain Karthikeyan,hrt,HRT,23,23,20,0,53,+2 Laps,21,188.795
2012,16,Korean Grand Prix,2012-10-14,rosa,DLR,Pedro de la Rosa,hrt,HRT,22,22,21,0,16,Throttle,22,183.996
2012,16,Korean Grand Prix,2012-10-14,kobayashi,KOB,Kamui Kobayashi,sauber,Sauber,14,13,22,0,16,Collision damage,20,188.799
2012,16,Korean Grand Prix,2012-10-14,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,8,9,23,0,1,Collision,,
2012,16,Korean Grand Prix,2012-10-14,button,BUT,Jenson Button,mclaren,McLaren,3,11,24,0,0,Collision,,
2012,17,Indian Grand Prix,2012-10-28,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,1,1,25,60,Finished,4,207.950
2012,17,Indian Grand Prix,2012-10-28,alonso,ALO,Fernando Alonso,ferrari,Ferrari,5,5,2,18,60,Finished,3,208.168
2012,17,Indian Grand Prix,2012-10-28,webber,WEB,Mark Webber,red_bull,Red Bull,2,2,3,15,60,Finished,6,207.235
2012,17,Indian Grand Prix,2012-10-28,hamilton,HAM,Lewis Hamilton,mclaren,McLaren,4,3,4,12,60,Finished,5,207.433
2012,17,Indian Grand Prix,2012-10-28,button,BUT,Jenson Button,mclaren,McLaren,3,4,5,10,60,Finished,1,209.176
2012,17,Indian Grand Prix,2012-10-28,massa,MAS,Felipe Massa,ferrari,Ferrari,6,6,6,8,60,Finished,11,206.646
2012,17,Indian Grand Prix,2012-10-28,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,9,7,7,6,60,Finished,12,206.482
