season,round,race_name,date,driver_id,driver_code,driver_name,constructor_id,constructor,number,grid,position,points,laps,status,fastest_lap_rank,fastest_lap_speed
2013,9,German Grand Prix,2013-07-07,chilton,CHI,Max Chilton,marussia,Marussia,23,21,19,0,59,+1 Lap,18,188.374
2013,9,German Grand Prix,2013-07-07,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,18,16,20,0,22,Hydraulics,21,186.670
2013,9,German Grand Prix,2013-07-07,jules_bianchi,BIA,Jules Bianchi,marussia,Marussia,22,19,21,0,21,Engine,22,185.617
2013,9,German Grand Prix,2013-07-07,massa,MAS,Felipe Massa,ferrari,Ferrari,4,7,22,0,3,Spun off,20,187.408
2013,10,Hungarian Grand Prix,2013-07-28,hamilton,HAM,Lewis Hamilton,mercedes,Mercedes,10,1,1,25,70,Finished,3,186.322
2013,10,Hungarian Grand Prix,2013-07-28,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,7,6,2,18,70,Finished,6,184.982
2013,10,Hungarian Grand Prix,2013-07-28,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,2,3,15,70,Finished,2,186.529
2013,10,Hungarian Grand Prix,2013-07-28,webber,WEB,Mark Webber,red_bull,Red Bull,2,10,4,12,70,Finished,1,187.603
2013,10,Hungarian Grand Prix,2013-07-28,alonso,ALO,Fernando Alonso,ferrari,Ferrari,3,5,5,10,70,Finished,8,184.692
2013,10,Hungarian Grand Prix,2013-07-28,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,8,3,6,8,70,Finished,7,184.834
2013,10,Hungarian Grand Prix,2013-07-28,button,BUT,Jenson Button,mclaren,McLaren,5,13,7,6,70,Finished,11,182.975
2013,10,Hungarian Grand Prix,2013-07-28,massa,MAS,Felipe Massa,ferrari,Ferrari,4,7,8,4,70,Finished,5,185.164
2013,10,Hungarian Grand Prix,2013-07-28,perez,PER,Sergio Pérez,mclaren,McLaren,6,9,9,2,69,+1 Lap,10,183.086
2013,10,Hungarian Grand Prix,2013-07-28,maldonado,MAL,Pastor Maldonado,williams,Williams,16,15,10,1,69,+1 Lap,9,184.254
2013,10,Hungarian Grand Prix,2013-07-28,hulkenberg,HUL,Nico Hülkenberg,sauber,Sauber,11,12,11,0,69,+1 Lap,14,181.826
2013,10,Hungarian Grand Prix,2013-07-28,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,18,14,12,0,69,+1 Lap,12,182.349
2013,10,Hungarian Grand Prix,2013-07-28,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,19,8,13,0,69,+1 Lap,15,181.568
2013,10,Hungarian Grand Prix,2013-07-28,garde,VDG,Giedo van der Garde,caterham,Caterham,21,20,14,0,68,+2 Laps,17,180.302
2013,10,Hungarian Grand Prix,2013-07-28,pic,PIC,Charles Pic,caterham,Caterham,20,19,15,0,68,+2 Laps,18,179.784
2013,10,Hungarian Grand Prix,2013-07-28,jules_bianchi,BIA,Jules Bianchi,marussia,Marussia,22,21,16,0,67,+3 Laps,20,178.715
2013,10,Hungarian Grand Prix,2013-07-28,chilton,CHI,Max Chilton,marussia,Marussia,23,22,17,0,67,+3 Laps,19,178.897
2013,10,Hungarian Grand Prix,2013-07-28,resta,DIR,Paul di Resta,force_india,Force India,14,18,18,0,66,Hydraulics,13,182.103
2013,10,Hungarian Grand Prix,2013-07-28,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,9,4,19,0,64,Engine,4,185.354
2013,10,Hungarian Grand Prix,2013-07-28,bottas,BOT,Valtteri Bottas,williams,Williams,17,16,20,0,42,Hydraulics,16,181.018
2013,10,Hungarian Grand Prix,2013-07-28,gutierrez,GUT,Esteban Gutiérrez,sauber,Sauber,12,17,21,0,28,Transmission,22,176.940
2013,10,Hungarian Grand Prix,2013-07-28,sutil,SUT,Adrian Sutil,force_india,Force India,15,11,22,0,19,Hydraulics,21,178.113
2013,11,Belgian Grand Prix,2013-08-25,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,2,1,25,44,Finished,1,227.657
2013,11,Belgian Grand Prix,2013-08-25,alonso,ALO,Fernando Alonso,ferrari,Ferrari,3,9,2,18,44,Finished,4,226.375
2013,11,Belgian Grand Prix,2013-08-25,hamilton,HAM,Lewis Hamilton,mercedes,Mercedes,10,1,3,15,44,Finished,7,225.943
2013,11,Belgian Grand Prix,2013-08-25,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,9,4,4,12,44,Finished,6,225.971
2013,11,Belgian Grand Prix,2013-08-25,webber,WEB,Mark Webber,red_bull,Red Bull,2,3,5,10,44,Finished,5,226.347
2013,11,Belgian Grand Prix,2013-08-25,button,BUT,Jenson Button,mclaren,McLaren,5,6,6,8,44,Finished,2,227.519
2013,11,Belgian Grand Prix,2013-08-25,massa,MAS,Felipe Massa,ferrari,Ferrari,4,10,7,6,44,Finished,9,224.763
2013,11,Belgian Grand Prix,2013-08-25,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,8,7,8,4,44,Finished,11,224.133
2013,11,Belgian Grand Prix,2013-08-25,sutil,SUT,Adrian Sutil,force_india,Force India,15,12,9,2,44,Finished,10,224.675
2013,11,Belgian Grand Prix,2013-08-25,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,19,19,10,1,44,Finished,3,227.224
2013,11,Belgian Grand Prix,2013-08-25,perez,PER,Sergio Pérez,mclaren,McLaren,6,13,11,0,44,Finished,16,222.208
2013,11,Belgian Grand Prix,2013-08-25,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,18,18,12,0,44,Finished,14,223.008
2013,11,Belgian Grand Prix,2013-08-25,hulkenberg,HUL,Nico Hülkenberg,sauber,Sauber,11,11,13,0,44,Finished,15,222.919
2013,11,Belgian Grand Prix,2013-08-25,gutierrez,GUT,Esteban Gutiérrez,sauber,Sauber,12,21,14,0,44,Finished,8,225.432
2013,11,Belgian Grand Prix,2013-08-25,bottas,BOT,Valtteri Bottas,williams,Williams,17,20,15,0,44,Finished,13,223.754
2013,11,Belgian Grand Prix,2013-08-25,garde,VDG,Giedo van der Garde,caterham,Caterham,21,14,16,0,43,+1 Lap,18,221.188
2013,11,Belgian Grand Prix,2013-08-25,maldonado,MAL,Pastor Maldonado,williams,Williams,16,17,17,0,43,+1 Lap,12,223.970
2013,11,Belgian Grand Prix,2013-08-25,jules_bianchi,BIA,Jules Bianchi,marussia,Marussia,22,15,18,0,43,+1 Lap,20,219.457
2013,11,Belgian Grand Prix,2013-08-25,chilton,CHI,Max Chilton,marussia,Marussia,23,16,19,0,42,+2 Laps,21,219.400
2013,11,Belgian Grand Prix,2013-08-25,resta,DIR,Paul di Resta,force_india,Force India,14,5,20,0,26,Collision,19,219.719
2013,11,Belgian Grand Prix,2013-08-25,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,7,8,21,0,25,Brakes,17,221.785
2013,11,Belgian Grand Prix,2013-08-25,pic,PIC,Charles Pic,caterham,Caterham,20,22,22,0,8,Oil leak,22,214.901
2013,12,Italian Grand Prix,2013-09-08,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,1,1,25,53,Finished,12,239.187
2013,12,Italian Grand Prix,2013-09-08,alonso,ALO,Fernando Alonso,ferrari,Ferrari,3,5,2,18,53,Finished,5,240.270
2013,12,Italian Grand Prix,2013-09-08,webber,WEB,Mark Webber,red_bull,Red Bull,2,2,3,15,53,Finished,3,240.567
2013,12,Italian Grand Prix,2013-09-08,massa,MAS,Felipe Massa,ferrari,Ferrari,4,4,4,12,53,Finished,10,239.448
2013,12,Italian Grand Prix,2013-09-08,hulkenberg,HUL,Nico Hülkenberg,sauber,Sauber,11,3,5,10,53,Finished,4,240.495
2013,12,Italian Grand Prix,2013-09-08,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,9,6,6,8,53,Finished,2,241.095
2013,12,Italian Grand Prix,2013-09-08,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,19,7,7,6,53,Finished,13,238.903
2013,12,Italian Grand Prix,2013-09-08,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,8,13,8,4,53,Finished,8,239.591
2013,12,Italian Grand Prix,2013-09-08,hamilton,HAM,Lewis Hamilton,mercedes,Mercedes,10,12,9,2,53,Finished,1,242.924
2013,12,Italian Grand Prix,2013-09-08,button,BUT,Jenson Button,mclaren,McLaren,5,9,10,1,53,Finished,16,237.445
2013,12,Italian Grand Prix,2013-09-08,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,7,11,11,0,53,Finished,6,239.853
2013,12,Italian Grand Prix,2013-09-08,perez,PER,Sergio Pérez,mclaren,McLaren,6,8,12,0,53,Finished,15,238.049
2013,12,Italian Grand Prix,2013-09-08,gutierrez,GUT,Esteban Gutiérrez,sauber,Sauber,12,16,13,0,53,Finished,9,239.457
2013,12,Italian Grand Prix,2013-09-08,maldonado,MAL,Pastor Maldonado,williams,Williams,16,14,14,0,53,Finished,7,239.762
2013,12,Italian Grand Prix,2013-09-08,bottas,BOT,Valtteri Bottas,williams,Williams,17,18,15,0,53,Finished,11,239.253
2013,12,Italian Grand Prix,2013-09-08,sutil,SUT,Adrian Sutil,force_india,Force India,15,17,16,0,52,+1 Lap,14,238.564
2013,12,Italian Grand Prix,2013-09-08,pic,PIC,Charles Pic,caterham,Caterham,20,20,17,0,52,+1 Lap,17,235.328
2013,12,Italian Grand Prix,2013-09-08,garde,VDG,Giedo van der Garde,caterham,Caterham,21,19,18,0,52,+1 Lap,18,235.214
2013,12,Italian Grand Prix,2013-09-08,jules_bianchi,BIA,Jules Bianchi,marussia,Marussia,22,21,19,0,52,+1 Lap,20,232.767
2013,12,Italian Grand Prix,2013-09-08,chilton,CHI,Max Chilton,marussia,Marussia,23,22,20,0,52,+1 Lap,19,233.037
2013,12,Italian Grand Prix,2013-09-08,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,18,10,21,0,14,Transmission,21,232.469
2013,12,Italian Grand Prix,2013-09-08,resta,DIR,Paul di Resta,force_india,Force India,14,15,22,0,0,Accident,,
2013,13,Singapore Grand Prix,2013-09-22,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,1,1,25,61,Finished,1,167.940
2013,13,Singapore Grand Prix,2013-09-22,alonso,ALO,Fernando Alonso,ferrari,Ferrari,3,7,2,18,61,Finished,11,164.149
2013,13,Singapore Grand Prix,2013-09-22,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,7,13,3,15,61,Finished,13,164.063
2013,13,Singapore Grand Prix,2013-09-22,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,9,2,4,12,61,Finished,6,165.233
2013,13,Singapore Grand Prix,2013-09-22,hamilton,HAM,Lewis Hamilton,mercedes,Mercedes,10,5,5,10,61,Finished,4,165.890
2013,13,Singapore Grand Prix,2013-09-22,massa,MAS,Felipe Massa,ferrari,Ferrari,4,6,6,8,61,Finished,7,165.000
2013,13,Singapore Grand Prix,2013-09-22,button,BUT,Jenson Button,mclaren,McLaren,5,8,7,6,61,Finished,15,163.182
2013,13,Singapore Grand Prix,2013-09-22,perez,PER,Sergio Pérez,mclaren,McLaren,6,14,8,4,61,Finished,16,162.911
2013,13,Singapore Grand Prix,2013-09-22,hulkenberg,HUL,Nico Hülkenberg,sauber,Sauber,11,11,9,2,61,Finished,18,162.533
2013,13,Singapore Grand Prix,2013-09-22,sutil,SUT,Adrian Sutil,force_india,Force India,15,15,10,1,61,Finished,2,166.283
2013,13,Singapore Grand Prix,2013-09-22,maldonado,MAL,Pastor Maldonado,williams,Williams,16,18,11,0,61,Finished,8,164.703
2013,13,Singapore Grand Prix,2013-09-22,gutierrez,GUT,Esteban Gutiérrez,sauber,Sauber,12,10,12,0,61,Finished,17,162.793
2013,13,Singapore Grand Prix,2013-09-22,bottas,BOT,Valtteri Bottas,williams,Williams,17,16,13,0,61,Finished,14,163.232
2013,13,Singapore Grand Prix,2013-09-22,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,18,12,14,0,61,Finished,5,165.270
2013,13,Singapore Grand Prix,2013-09-22,webber,WEB,Mark Webber,red_bull,Red Bull,2,4,15,0,60,Water pressure,3,166.091
2013,13,Singapore Grand Prix,2013-09-22,garde,VDG,Giedo van der Garde,caterham,Caterham,21,20,16,0,60,+1 Lap,19,162.120
2013,13,Singapore Grand Prix,2013-09-22,chilton,CHI,Max Chilton,marussia,Marussia,23,22,17,0,60,+1 Lap,21,161.304
2013,13,Singapore Grand Prix,2013-09-22,jules_bianchi,BIA,Jules Bianchi,marussia,Marussia,22,21,18,0,60,+1 Lap,20,161.508
2013,13,Singapore Grand Prix,2013-09-22,pic,PIC,Charles Pic,caterham,Caterham,20,19,19,0,60,+1 Lap,10,164.285
2013,13,Singapore Grand Prix,2013-09-22,resta,DIR,Paul di Resta,force_india,Force India,14,17,20,0,54,Accident,9,164.657
2013,13,Singapore Grand Prix,2013-09-22,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,8,3,21,0,37,Pneumatics,12,164.126
2013,13,Singapore Grand Prix,2013-09-22,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,19,9,22,0,23,Accident,22,161.288
2013,14,Korean Grand Prix,2013-10-06,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,1,1,25,55,Finished,1,199.388
2013,14,Korean Grand Prix,2013-10-06,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,7,9,2,18,55,Finished,3,198.225
2013,14,Korean Grand Prix,2013-10-06,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,8,3,3,15,55,Finished,2,198.300
2013,14,Korean Grand Prix,2013-10-06,hulkenberg,HUL,Nico Hülkenberg,sauber,Sauber,11,7,4,12,55,Finished,6,197.002
2013,14,Korean Grand Prix,2013-10-06,hamilton,HAM,Lewis Hamilton,mercedes,Mercedes,10,2,5,10,55,Finished,5,197.134
2013,14,Korean Grand Prix,2013-10-06,alonso,ALO,Fernando Alonso,ferrari,Ferrari,3,5,6,8,55,Finished,7,196.808
2013,14,Korean Grand Prix,2013-10-06,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,9,4,7,6,55,Finished,4,197.265
2013,14,Korean Grand Prix,2013-10-06,button,BUT,Jenson Button,mclaren,McLaren,5,11,8,4,55,Finished,12,196.113
2013,14,Korean Grand Prix,2013-10-06,massa,MAS,Felipe Massa,ferrari,Ferrari,4,6,9,2,55,Finished,10,196.340
2013,14,Korean Grand Prix,2013-10-06,perez,PER,Sergio Pérez,mclaren,McLaren,6,10,10,1,55,Finished,11,196.303
2013,14,Korean Grand Prix,2013-10-06,gutierrez,GUT,Esteban Gutiérrez,sauber,Sauber,12,8,11,0,55,Finished,8,196.741
2013,14,Korean Grand Prix,2013-10-06,bottas,BOT,Valtteri Bottas,williams,Williams,17,17,12,0,55,Finished,14,194.610
2013,14,Korean Grand Prix,2013-10-06,maldonado,MAL,Pastor Maldonado,williams,Williams,16,18,13,0,55,Finished,17,194.111
2013,14,Korean Grand Prix,2013-10-06,pic,PIC,Charles Pic,caterham,Caterham,20,19,14,0,55,Finished,19,193.477
2013,14,Korean Grand Prix,2013-10-06,garde,VDG,Giedo van der Garde,caterham,Caterham,21,20,15,0,55,Finished,18,193.667
2013,14,Korean Grand Prix,2013-10-06,jules_bianchi,BIA,Jules Bianchi,marussia,Marussia,22,22,16,0,55,Finished,20,192.530
2013,14,Korean Grand Prix,2013-10-06,chilton,CHI,Max Chilton,marussia,Marussia,23,21,17,0,55,Finished,21,191.769
2013,14,Korean Grand Prix,2013-10-06,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,18,16,18,0,53,+2 Laps,15,194.197
2013,14,Korean Grand Prix,2013-10-06,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,19,12,19,0,52,+3 Laps,9,196.353
2013,14,Korean Grand Prix,2013-10-06,sutil,SUT,Adrian Sutil,force_india,Force India,15,14,20,0,50,Collision,16,194.188
2013,14,Korean Grand Prix,2013-10-06,webber,WEB,Mark Webber,red_bull,Red Bull,2,13,21,0,36,Collision,13,194.621
2013,14,Korean Grand Prix,2013-10-06,resta,DIR,Paul di Resta,force_india,Force India,14,15,22,0,24,Spun off,22,189.961
2013,15,Japanese Grand Prix,2013-10-13,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,2,1,25,53,Finished,4,219.322
2013,15,Japanese Grand Prix,2013-10-13,webber,WEB,Mark Webber,red_bull,Red Bull,2,1,2,18,53,Finished,1,221.015
2013,15,Japanese Grand Prix,2013-10-13,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,8,4,3,15,53,Finished,10,217.782
2013,15,Japanese Grand Prix,2013-10-13,alonso,ALO,Fernando Alonso,ferrari,Ferrari,3,8,4,12,53,Finished,8,218.041
2013,15,Japanese Grand Prix,2013-10-13,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,7,9,5,10,53,Finished,5,218.865
2013,15,Japanese Grand Prix,2013-10-13,hulkenberg,HUL,Nico Hülkenberg,sauber,Sauber,11,7,6,8,53,Finished,11,216.674
2013,15,Japanese Grand Prix,2013-10-13,gutierrez,GUT,Esteban Gutiérrez,sauber,Sauber,12,14,7,6,53,Finished,12,216.636
2013,15,Japanese Grand Prix,2013-10-13,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,9,6,8,4,53,Finished,2,220.868
2013,15,Japanese Grand Prix,2013-10-13,button,BUT,Jenson Button,mclaren,McLaren,5,10,9,2,53,Finished,6,218.790
2013,15,Japanese Grand Prix,2013-10-13,massa,MAS,Felipe Massa,ferrari,Ferrari,4,5,10,1,53,Finished,13,215.515
2013,15,Japanese Grand Prix,2013-10-13,resta,DIR,Paul di Resta,force_india,Force India,14,12,11,0,53,Finished,15,214.617
2013,15,Japanese Grand Prix,2013-10-13,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,18,17,12,0,52,+1 Lap,9,218.000
2013,15,Japanese Grand Prix,2013-10-13,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,19,16,13,0,52,+1 Lap,3,220.008
2013,15,Japanese Grand Prix,2013-10-13,sutil,SUT,Adrian Sutil,force_india,Force India,15,22,14,0,52,+1 Lap,14,214.705
2013,15,Japanese Grand Prix,2013-10-13,perez,PER,Sergio Pérez,mclaren,McLaren,6,11,15,0,52,+1 Lap,7,218.114
2013,15,Japanese Grand Prix,2013-10-13,maldonado,MAL,Pastor Maldonado,williams,Williams,16,15,16,0,52,+1 Lap,16,214.581
2013,15,Japanese Grand Prix,2013-10-13,bottas,BOT,Valtteri Bottas,williams,Williams,17,13,17,0,52,+1 Lap,18,213.632
2013,15,Japanese Grand Prix,2013-10-13,pic,PIC,Charles Pic,caterham,Caterham,20,20,18,0,52,+1 Lap,17,214.436
2013,15,Japanese Grand Prix,2013-10-13,chilton,CHI,Max Chilton,marussia,Marussia,23,18,19,0,52,+1 Lap,19,211.777
2013,15,Japanese Grand Prix,2013-10-13,hamilton,HAM,Lewis Hamilton,mercedes,Mercedes,10,3,20,0,7,Puncture,20,206.569
2013,15,Japanese Grand Prix,2013-10-13,garde,VDG,Giedo van der Garde,caterham,Caterham,21,19,21,0,0,Accident,,
2013,15,Japanese Grand Prix,2013-10-13,jules_bianchi,BIA,Jules Bianchi,marussia,Marussia,22,21,22,0,0,Accident,,
2013,16,Indian Grand Prix,2013-10-27,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,1,1,25,60,Finished,2,209.383
2013,16,Indian Grand Prix,2013-10-27,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,9,2,2,18,60,Finished,9,207.732
2013,16,Indian Grand Prix,2013-10-27,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,8,17,3,15,60,Finished,7,207.779
2013,16,Indian Grand Prix,2013-10-27,massa,MAS,Felipe Massa,ferrari,Ferrari,4,5,4,12,60,Finished,11,207.569
2013,16,Indian Grand Prix,2013-10-27,perez,PER,Sergio Pérez,mclaren,McLaren,6,9,5,10,60,Finished,4,208.467
2013,16,Indian Grand Prix,2013-10-27,hamilton,HAM,Lewis Hamilton,mercedes,Mercedes,10,3,6,8,60,Finished,15,207.182
2013,16,Indian Grand Prix,2013-10-27,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,7,6,7,6,60,Finished,1,210.426
2013,16,Indian Grand Prix,2013-10-27,resta,DIR,Paul di Resta,force_india,Force India,14,12,8,4,60,Finished,17,206.606
2013,16,Indian Grand Prix,2013-10-27,sutil,SUT,Adrian Sutil,force_india,Force India,15,13,9,2,60,Finished,3,208.665
2013,16,Indian Grand Prix,2013-10-27,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,19,11,10,1,60,Finished,10,207.697
2013,16,Indian Grand Prix,2013-10-27,alonso,ALO,Fernando Alonso,ferrari,Ferrari,3,8,11,0,60,Finished,6,207.983
2013,16,Indian Grand Prix,2013-10-27,maldonado,MAL,Pastor Maldonado,williams,Williams,16,18,12,0,60,Finished,14,207.275
2013,16,Indian Grand Prix,2013-10-27,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,18,14,13,0,59,+1 Lap,16,206.653
2013,16,Indian Grand Prix,2013-10-27,button,BUT,Jenson Button,mclaren,McLaren,5,10,14,0,59,+1 Lap,8,207.737
2013,16,Indian Grand Prix,2013-10-27,gutierrez,GUT,Esteban Gutiérrez,sauber,Sauber,12,16,15,0,59,+1 Lap,5,208.046
2013,16,Indian Grand Prix,2013-10-27,bottas,BOT,Valtteri Bottas,williams,Williams,17,15,16,0,59,+1 Lap,12,207.471
2013,16,Indian Grand Prix,2013-10-27,chilton,CHI,Max Chilton,marussia,Marussia,23,22,17,0,58,+2 Laps,20,204.239
2013,16,Indian Grand Prix,2013-10-27,jules_bianchi,BIA,Jules Bianchi,marussia,Marussia,22,19,18,0,58,+2 Laps,19,204.611
2013,16,Indian Grand Prix,2013-10-27,hulkenberg,HUL,Nico Hülkenberg,sauber,Sauber,11,7,19,0,54,Mechanical,13,207.426
2013,16,Indian Grand Prix,2013-10-27,webber,WEB,Mark Webber,red_bull,Red Bull,2,4,20,0,39,Alternator,18,206.145
2013,16,Indian Grand Prix,2013-10-27,pic,PIC,Charles Pic,caterham,Caterham,20,21,21,0,35,Hydraulics,21,198.585
2013,16,Indian Grand Prix,2013-10-27,garde,VDG,Giedo van der Garde,caterham,Caterham,21,20,22,0,1,Collision,,
2013,17,Abu Dhabi Grand Prix,2013-11-03,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,2,1,25,55,Finished,2,192.451
2013,17,Abu Dhabi Grand Prix,2013-11-03,webber,WEB,Mark Webber,red_bull,Red Bull,2,1,2,18,55,Finished,5,191.583
2013,17,Abu Dhabi Grand Prix,2013-11-03,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,9,3,3,15,55,Finished,6,191.410
2013,17,Abu Dhabi Grand Prix,2013-11-03,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,8,6,4,12,55,Finished,3,191.699
2013,17,Abu Dhabi Grand Prix,2013-11-03,alonso,ALO,Fernando Alonso,ferrari,Ferrari,3,10,5,10,55,Finished,1,193.305
2013,17,Abu Dhabi Grand Prix,2013-11-03,resta,DIR,Paul di Resta,force_india,Force India,14,11,6,8,55,Finished,14,189.007
2013,17,Abu Dhabi Grand Prix,2013-11-03,hamilton,HAM,Lewis Hamilton,mercedes,Mercedes,10,4,7,6,55,Finished,10,189.586
2013,17,Abu Dhabi Grand Prix,2013-11-03,massa,MAS,Felipe Massa,ferrari,Ferrari,4,7,8,4,55,Finished,9,189.615
2013,17,Abu Dhabi Grand Prix,2013-11-03,perez,PER,Sergio Pérez,mclaren,McLaren,6,8,9,2,55,Finished,8,189.637
2013,17,Abu Dhabi Grand Prix,2013-11-03,sutil,SUT,Adrian Sutil,force_india,Force India,15,17,10,1,55,Finished,13,189.324
2013,17,Abu Dhabi Grand Prix,2013-11-03,maldonado,MAL,Pastor Maldonado,williams,Williams,16,14,11,0,55,Finished,11,189.466
2013,17,Abu Dhabi Grand Prix,2013-11-03,button,BUT,Jenson Button,mclaren,McLaren,5,12,12,0,55,Finished,17,188.030
2013,17,Abu Dhabi Grand Prix,2013-11-03,gutierrez,GUT,Esteban Gutiérrez,sauber,Sauber,12,16,13,0,55,Finished,15,188.672
2013,17,Abu Dhabi Grand Prix,2013-11-03,hulkenberg,HUL,Nico Hülkenberg,sauber,Sauber,11,5,14,0,54,+1 Lap,12,189.394
2013,17,Abu Dhabi Grand Prix,2013-11-03,bottas,BOT,Valtteri Bottas,williams,Williams,17,15,15,0,54,+1 Lap,4,191.607
2013,17,Abu Dhabi Grand Prix,2013-11-03,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,19,9,16,0,54,+1 Lap,16,188.551
2013,17,Abu Dhabi Grand Prix,2013-11-03,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,18,13,17,0,54,+1 Lap,7,191.302
2013,17,Abu Dhabi Grand Prix,2013-11-03,garde,VDG,Giedo van der Garde,caterham,Caterham,21,18,18,0,54,+1 Lap,19,187.578
2013,17,Abu Dhabi Grand Prix,2013-11-03,pic,PIC,Charles Pic,caterham,Caterham,20,19,19,0,54,+1 Lap,18,187.860
2013,17,Abu Dhabi Grand Prix,2013-11-03,jules_bianchi,BIA,Jules Bianchi,marussia,Marussia,22,21,20,0,53,+2 Laps,20,185.788
2013,17,Abu Dhabi Grand Prix,2013-11-03,chilton,CHI,Max Chilton,marussia,Marussia,23,20,21,0,53,+2 Laps,21,185.636
2013,17,Abu Dhabi Grand Prix,2013-11-03,raikkonen,RAI,Kimi Räikkönen,lotus_f1,Lotus F1,7,22,22,0,0,Accident,,
2013,18,United States Grand Prix,2013-11-17,vettel,VET,Sebastian Vettel,red_bull,Red Bull,1,1,1,25,56,Finished,1,198.754
2013,18,United States Grand Prix,2013-11-17,grosjean,GRO,Romain Grosjean,lotus_f1,Lotus F1,8,3,2,18,56,Finished,2,197.588
2013,18,United States Grand Prix,2013-11-17,webber,WEB,Mark Webber,red_bull,Red Bull,2,2,3,15,56,Finished,4,197.301
2013,18,United States Grand Prix,2013-11-17,hamilton,HAM,Lewis Hamilton,mercedes,Mercedes,10,5,4,12,56,Finished,5,196.857
2013,18,United States Grand Prix,2013-11-17,alonso,ALO,Fernando Alonso,ferrari,Ferrari,3,6,5,10,56,Finished,10,196.141
2013,18,United States Grand Prix,2013-11-17,hulkenberg,HUL,Nico Hülkenberg,sauber,Sauber,11,4,6,8,56,Finished,6,196.596
2013,18,United States Grand Prix,2013-11-17,perez,PER,Sergio Pérez,mclaren,McLaren,6,7,7,6,56,Finished,15,194.901
2013,18,United States Grand Prix,2013-11-17,bottas,BOT,Valtteri Bottas,williams,Williams,17,9,8,4,56,Finished,3,197.496
2013,18,United States Grand Prix,2013-11-17,rosberg,ROS,Nico Rosberg,mercedes,Mercedes,9,12,9,2,56,Finished,8,196.244
2013,18,United States Grand Prix,2013-11-17,button,BUT,Jenson Button,mclaren,McLaren,5,15,10,1,56,Finished,12,195.950
2013,18,United States Grand Prix,2013-11-17,ricciardo,RIC,Daniel Ricciardo,toro_rosso,Toro Rosso,19,10,11,0,56,Finished,16,194.349
2013,18,United States Grand Prix,2013-11-17,vergne,VER,Jean-Éric Vergne,toro_rosso,Toro Rosso,18,14,12,0,56,Finished,13,195.882
2013,18,United States Grand Prix,2013-11-17,massa,MAS,Felipe Massa,ferrari,Ferrari,4,13,13,0,56,Finished,11,196.097
